protocolType,SETS_setName,trait,year_loc,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,FTNM1HTW,YLD,2022_IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,138.525364,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,5,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,14,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_CULIACAN_LAPA_FTNC_PV23,MAFELIX_CULIACAN_LAPA_FTNC_PV23,MAFELIX_CULIACAN_LAPA_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,11,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_CULIACAN_UASC_FTNC_W22,MAFELIX_CULIACAN_UASC_FTNC_W22,MAFELIX_CULIACAN_UASC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,4,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,16,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_AHOME_BCHM_FTNC_W22,IIBANA_AHOME_BCHM_FTNC_W22,IIBANA_AHOME_BCHM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,125.885668,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,3,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_RCERVA1_CULIACAN_AGUA_FTNC_W22,RCERVA1_CULIACAN_AGUA_FTNC_W22,RCERVA1_CULIACAN_AGUA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_AHOME_AGNU_FTNC_W22,IIBANA_AHOME_AGNU_FTNC_W22,IIBANA_AHOME_AGNU_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_AHOME_BCHM2_FTNC_W22,IIBANA_AHOME_BCHM2_FTNC_W22,IIBANA_AHOME_BCHM2_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,117.312005,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_NAVOLATO_BACH_FTNC_W22,MAFELIX_NAVOLATO_BACH_FTNC_W22,MAFELIX_NAVOLATO_BACH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,14,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_AHOME_LASL_FTNC_W22,IIBANA_AHOME_LASL_FTNC_W22,IIBANA_AHOME_LASL_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,18,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,15,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_AHOME_BCHM2_FTNC_W22,IIBANA_AHOME_BCHM2_FTNC_W22,IIBANA_AHOME_BCHM2_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_GUASAVE_FIGUE_FTNC_W22,IIBANA_GUASAVE_FIGUE_FTNC_W22,IIBANA_GUASAVE_FIGUE_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,138.562012,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_AHOME_SNMI2_FTNC_W22,IIBANA_AHOME_SNMI2_FTNC_W22,IIBANA_AHOME_SNMI2_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,135.979968,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_ELFUERTE_CAMA_FTNC_PV23,MAFELIX_ELFUERTE_CAMA_FTNC_PV23,MAFELIX_ELFUERTE_CAMA_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_NAVOLATO_BATA_FTNC_W22,MAFELIX_NAVOLATO_BATA_FTNC_W22,MAFELIX_NAVOLATO_BATA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_AHOME_CONCH_FTNC_W22,IIBANA_AHOME_CONCH_FTNC_W22,IIBANA_AHOME_CONCH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,11,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_COSTARICA_CORI_FTNC_W22,MAFELIX_COSTARICA_CORI_FTNC_W22,MAFELIX_COSTARICA_CORI_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,17,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_LAEN_FTNC_W22,IIBANA_GUASAVE_LAEN_FTNC_W22,IIBANA_GUASAVE_LAEN_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_RCERVA1_CULIACAN_AERO_FTNC_W22,RCERVA1_CULIACAN_AERO_FTNC_W22,RCERVA1_CULIACAN_AERO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,3,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,4,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_AHOME_RLIZA_FTNC_W22,IIBANA_AHOME_RLIZA_FTNC_W22,IIBANA_AHOME_RLIZA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,168.339645,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_CULIACAN_BACH_FTNC_PV23,MAFELIX_CULIACAN_BACH_FTNC_PV23,MAFELIX_CULIACAN_BACH_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,2,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_GUASAVE_GUASAVE_FTNC_PV23,IIBANA_GUASAVE_GUASAVE_FTNC_PV23,IIBANA_GUASAVE_GUASAVE_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_ELFUERTE_CAMA_FTNC_PV23,MAFELIX_ELFUERTE_CAMA_FTNC_PV23,MAFELIX_ELFUERTE_CAMA_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_CAJEME_LEOB3_FTNC_W22,IIBANA_CAJEME_LEOB3_FTNC_W22,IIBANA_CAJEME_LEOB3_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,18,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_CAJEME_LEOB3_FTNC_W22,IIBANA_CAJEME_LEOB3_FTNC_W22,IIBANA_CAJEME_LEOB3_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,119.900087,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,144.480642,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_RCERVA1_CULIACAN_CAIM_FTNC_W22,RCERVA1_CULIACAN_CAIM_FTNC_W22,RCERVA1_CULIACAN_CAIM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_GUASAVE_COST_FTNC_W22,IIBANA_GUASAVE_COST_FTNC_W22,IIBANA_GUASAVE_COST_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_CAJEME_LEOB2_FTNC_W22,IIBANA_CAJEME_LEOB2_FTNC_W22,IIBANA_CAJEME_LEOB2_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_AHOME_SNMI2_FTNC_W22,IIBANA_AHOME_SNMI2_FTNC_W22,IIBANA_AHOME_SNMI2_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,15,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_RCERVA1_NAVOLATO_BACH_FTNC_PV23,RCERVA1_NAVOLATO_BACH_FTNC_PV23,RCERVA1_NAVOLATO_BACH_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,85.850845,P3274W,P3274W
FTN,FTNM1GEOBP,YLD,2022_RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,110.196216,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,12,P3274W,P3274W
FTN,FTNM1GEOBP,YLD,2022_IIBANA_AHOME_CUVI_GEO_W22,IIBANA_AHOME_CUVI_GEO_W22,IIBANA_AHOME_CUVI_GEO_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,205.326596,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_RCERVA1_CULIACAN_AGUA_FTNC_W22,RCERVA1_CULIACAN_AGUA_FTNC_W22,RCERVA1_CULIACAN_AGUA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,143.815159,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_CULIACAN_DIEZ_FTNC_W22,MAFELIX_CULIACAN_DIEZ_FTNC_W22,MAFELIX_CULIACAN_DIEZ_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_ELFUERTE_REVO_FTNC_W22,MAFELIX_ELFUERTE_REVO_FTNC_W22,MAFELIX_ELFUERTE_REVO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,6,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,30,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,2,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_CULIACAN_VITA_FTNC_W22,MAFELIX_CULIACAN_VITA_FTNC_W22,MAFELIX_CULIACAN_VITA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,3,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,33,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_COSTARICA_CORI_FTNC_W22,MAFELIX_COSTARICA_CORI_FTNC_W22,MAFELIX_COSTARICA_CORI_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,149.468621,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,171.005917,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_CULIACAN_TAMA_FTNC_W22,MAFELIX_CULIACAN_TAMA_FTNC_W22,MAFELIX_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,129.945665,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ELFUERTE_GARA_FTNC_W22,MAFELIX_ELFUERTE_GARA_FTNC_W22,MAFELIX_ELFUERTE_GARA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,31,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,22,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_ELFUERTE_BUEN_FTNC_W22,MAFELIX_ELFUERTE_BUEN_FTNC_W22,MAFELIX_ELFUERTE_BUEN_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,21,P3274W,P3274W
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_CULIACAN_VITA_FTNC_W22,MAFELIX_CULIACAN_VITA_FTNC_W22,MAFELIX_CULIACAN_VITA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,19,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_CAJEME_PUEBLOYAQUI_FTNC_PV23,IIBANA_CAJEME_PUEBLOYAQUI_FTNC_PV23,IIBANA_CAJEME_PUEBLOYAQUI_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,MAFELIX_ANGOSTURA_GATO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1GEOBP,LDSR_PUCCSO,2022_RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,4,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,127.138814,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_GUASAVE_C100_FTNC_W22,IIBANA_GUASAVE_C100_FTNC_W22,IIBANA_GUASAVE_C100_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,133.967541,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,2,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,147.037386,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,IIBANA_CAJEME_TOBA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,133.038056,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,123.442284,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,MAFELIX_ELFUERTE_REVO_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,1,P3274W,P3274W
FTN,FTNM1GEOAP,YLD,2022_IIBANA_AHOME_CUVI_GEO_W22,IIBANA_AHOME_CUVI_GEO_W22,IIBANA_AHOME_CUVI_GEO_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,188.30155,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_MAFELIX_CULIACAN_CAEU_FTNC_W22,MAFELIX_CULIACAN_CAEU_FTNC_W22,MAFELIX_CULIACAN_CAEU_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,124.903846,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_GUASAVE_CORE_FTNC_W22,IIBANA_GUASAVE_CORE_FTNC_W22,IIBANA_GUASAVE_CORE_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,171.718088,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,33,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,118.224479,P3274W,P3274W
FTN,FTNM1HTW,YLD,2022_IIBANA_AHOME_CONCH_FTNC_W22,IIBANA_AHOME_CONCH_FTNC_W22,IIBANA_AHOME_CONCH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,174.653805,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,3,P3274W,P3274W
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_ELFUERTE_BUEN_FTNC_W22,MAFELIX_ELFUERTE_BUEN_FTNC_W22,MAFELIX_ELFUERTE_BUEN_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,P3274W,P3274W
FTN,FTNM1HTW,SDP_FUSASP,2022_RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,12,P3274W,P3274W
