protocolTitle,year_loc,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,trait,OBS_numValue
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_BSANTONIO_LSYH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BSANTONIO_LSYH_FTN_W21,DK7088,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_BSANTONIO_LSYH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BSANTONIO_LSYH_FTN_W21,DK8719,LDSR_SETOTU,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_BSANTONIO_LSYH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BSANTONIO_LSYH_FTN_W21,DK8719,LDSR_TARSC,7
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK8719,LDSR_PUCCSO,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,EMBLEMA777ULTRA,LDSR_PUCCSO,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK8719,LDSR_CURVSP,4
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK7088,LDSR_TARSC,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK7088,LDSR_PUCCSO,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK8719,LDSR_CERCZM,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,EMBLEMA777ULTRA,LDSR_TARSC,2
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,MW9793,LDSR_CURVSP,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,ADV9789,LDSR_CERCZM,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK7088,LDSR_CERCZM,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,MW9793,LDSR_SETOTU,2
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK7088,YLD,48.97645
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK8719,LDSR_TARSC,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,MW9793,LDSR_CERCZM,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,EMBLEMA777ULTRA,LDSR_SETOTU,2
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,ADV9789,LDSR_SETOTU,2
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK7088,LDSR_CURVSP,6
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,MW9793,LDSR_PUCCSO,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,ADV9789,LDSR_TARSC,2
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,EMBLEMA777ULTRA,LDSR_CURVSP,5
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK8719,YLD,67.905799
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,ADV9789,LDSR_CURVSP,4
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,MW9793,LDSR_TARSC,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,ADV9789,YLD,65.716166
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,EMBLEMA777ULTRA,YLD,60.833168
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,EMBLEMA777ULTRA,LDSR_CERCZM,3
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,ADV9789,LDSR_PUCCSO,0
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK8719,LDSR_SETOTU,2
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,MW9793,YLD,71.84385
NMU 22 AW CON CORN GERM FTN ME3 HIGH TIER YELLOW,2022_PMAUT_BUENA.FE_ASUR_FTNC_W22,2022,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_BUENA.FE_ASUR_FTNC_W22,DK7088,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9793,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8719,LDSR_CURVSP,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK7088,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK7088,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8023,LDSR_CURVSP,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9793,LDSR_CURVSP,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8719,YLD,82.026295
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9792,LDSR_TARSC,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9792,YLD,91.126374
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8719,LDSR_TARSC,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK7088,YLD,69.39325
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,EMBLEMA777,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,EMBLEMA777,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9792,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8023,LDSR_TARSC,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,EMBLEMA777,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9793,LDSR_TARSC,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,EMBLEMA777,LDSR_CURVSP,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,ADV9789,LDSR_TARSC,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,ADV9789,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9792,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK7088,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9792,LDSR_CURVSP,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,ADV9789,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8023,YLD,90.085738
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,ADV9789,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9793,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8719,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9793,YLD,91.707282
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9792,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK7088,LDSR_CURVSP,4
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,EMBLEMA777,LDSR_TARSC,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8023,LDSR_CERCZM,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK7088,LDSR_TARSC,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8719,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,MW9793,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8023,LDSR_SETOTU,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,ADV9789,LDSR_CURVSP,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8023,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,ADV9789,YLD,90.432798
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_ELVIENTO_CENCH_FTN_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_ELVIENTO_CENCH_FTN_W21,DK8719,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,EMBLEMA777,YLD,70.811144
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK7088,LDSR_SETOTU,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK8719,LDSR_CERCZM,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,ADV9789,LDSR_CERCZM,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,EMBLEMA777,LDSR_SETOTU,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,ADV9789,YLD,89.254808
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,EMBLEMA777,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,EMBLEMA777,LDSR_CURVSP,5
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,EMBLEMA777,LDSR_CERCZM,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK7088,LDSR_CERCZM,2
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,ADV9789,LDSR_SETOTU,3
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK7088,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK8719,LDSR_TARSC,7
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,ADV9789,LDSR_CURVSP,4
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK7088,LDSR_TARSC,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK8719,YLD,79.913314
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,ADV9789,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK8719,LDSR_CURVSP,4
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,ADV9789,LDSR_TARSC,6
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK7088,LDSR_CURVSP,6
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK8719,LDSR_PUCCSO,0
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,EMBLEMA777,LDSR_TARSC,6
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK7088,YLD,60.307076
MEX 21 AW COM CORN GERM FTN ME1 ME3 ME5 EP,2021_PMAUT_JAUNECHE_EFMC_FTNV_W21,2021,ME3 TROPIC,YELLOW HIGH TIER,Ecuador,PMAUT_JAUNECHE_EFMC_FTNV_W21,DK8719,LDSR_SETOTU,3
